id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
4711,MMGM,medium_airport,General José María Yáñez International Airport,27.96899986,-110.9250031,59,NA,MX,MX-SON,Guaymas,yes,MMGM,GYM,,http://guaymas.asa.gob.mx/wb/webasa/guaymas_aeropuertos,https://en.wikipedia.org/wiki/General_Jos%C3%A9_Mar%C3%ADa_Y%C3%A1%C3%B1ez_International_Airport,
4688,MMAA,large_airport,General Juan N Alvarez International Airport,16.757099,-99.753998,16,NA,MX,MX-GRO,Acapulco,yes,MMAA,ACA,,,https://en.wikipedia.org/wiki/General_Juan_N._%C3%81lvarez_International_Airport,
558,SWLC,small_airport,General Leite de Castro Airport,-17.83472252,-50.95611191,2464,SA,BR,BR-GO,Rio Verde,no,SWLC,RVD,SWLC,,,
4765,MMZC,medium_airport,General Leobardo C. Ruiz International Airport,22.89710045,-102.6869965,7141,NA,MX,MX-ZAC,Zacatecas,yes,MMZC,ZCL,,http://www.oma.aero/es/aeropuertos/zacatecas/,https://en.wikipedia.org/wiki/General_Leobardo_C._Ruiz_International_Airport,Zacatecas International Airport
4748,MMRX,medium_airport,General Lucio Blanco International Airport,26.0089,-98.2285,139,NA,MX,MX-TAM,Reynosa,yes,MMRX,REX,REI,,https://en.wikipedia.org/wiki/General_Lucio_Blanco_International_Airport,
6315,SVPR,medium_airport,General Manuel Carlos Piar International Airport,8.28853035,-62.76039886,472,SA,VE,VE-F,Puerto Ordaz-Ciudad Guayana,yes,SVPR,PZO,,,https://en.wikipedia.org/wiki/Manuel_Carlos_Piar_Guayana_Airport,
6064,SEMH,medium_airport,General Manuel Serrano Airport,-3.2689,-79.961601,11,SA,EC,EC-O,Machala,no,SEMH,MCH,,,https://en.wikipedia.org/wiki/General_Manuel_Serrano_Airport,
4732,MMMY,medium_airport,General Mariano Escobedo International Airport,25.7785,-100.107002,1278,NA,MX,MX-NLE,Monterrey,yes,MMMY,MTY,,,https://en.wikipedia.org/wiki/General_Mariano_Escobedo_International_Airport,
3690,KMKE,large_airport,General Mitchell International Airport,42.94720078,-87.89659882,723,NA,US,US-WI,Milwaukee,yes,KMKE,MKE,MKE,,https://en.wikipedia.org/wiki/General_Mitchell_International_Airport,
4704,MMCV,medium_airport,General Pedro Jose Mendez International Airport,23.70330048,-98.95649719,761,NA,MX,MX-TAM,Ciudad Victoria,yes,MMCV,CVM,,,https://en.wikipedia.org/wiki/General_Pedro_J._M%C3%A9ndez_International_Airport,
5843,SAZG,medium_airport,General Pico Airport,-35.69620132,-63.75830078,459,SA,AR,AR-L,General Pico,no,SAZG,GPO,GPI,,,
4733,MMMZ,large_airport,General Rafael Buelna International Airport,23.1614,-106.265999,38,NA,MX,MX-SIN,Mazatlán,yes,MMMZ,MZT,,,https://en.wikipedia.org/wiki/General_Rafael_Buelna_International_Airport,
6084,SETN,small_airport,General Rivadeneira Airport,0.9785190225,-79.62660217,32,SA,EC,EC-E,Tachina,yes,SETN,ESM,,,,
4703,MMCU,medium_airport,General Roberto Fierro Villalobos International Airport,28.70289993,-105.9649963,4462,NA,MX,MX-CHH,Chihuahua,yes,MMCU,CUU,,,https://en.wikipedia.org/wiki/General_Roberto_Fierro_Villalobos_International_Airport,
4727,MMML,medium_airport,General Rodolfo Sánchez Taboada International Airport,32.6306,-115.241997,74,NA,MX,MX-BCN,Mexicali,yes,MMML,MXL,M1L,http://aeropuertosgap.com.mx/aeropuertos/mexicali?lang=eng,https://en.wikipedia.org/wiki/General_Rodolfo_S%C3%A1nchez_Taboada_International_Airport,Mexicali Airport
5709,RPMR,medium_airport,General Santos International Airport,6.058000088,125.0960007,505,AS,PH,PH-SCO,General Santos,yes,RPMR,GES,,,https://en.wikipedia.org/wiki/General_Santos_International_Airport,Tambler Airport
4725,MMMA,medium_airport,General Servando Canales International Airport,25.76989937,-97.52529907,25,NA,MX,MX-TAM,Matamoros,yes,MMMA,MAM,,,https://en.wikipedia.org/wiki/General_Servando_Canales_International_Airport,
6076,SESA,medium_airport,General Ulpiano Paez Airport,-2.20499,-80.988899,18,SA,EC,EC-G,Salinas,no,SESA,SNC,,,https://en.wikipedia.org/wiki/General_Ulpiano_Paez_Airport,
5768,SAAP,medium_airport,General Urquiza Airport,-31.7948,-60.4804,242,SA,AR,AR-E,Parana,yes,SAAP,PRA,PAR,,https://en.wikipedia.org/wiki/General_Urquiza_Airport,
41131,SEII,small_airport,General Villamil Airport,-0.942628,-90.953003,35,SA,EC,EC-W,Puerto Villamil,yes,SEII,IBB,,,,
35404,AR-0010,small_airport,General Villegas Airport,-34.995728,-62.999725,383,SA,AR,AR-B,General Villegas,no,,VGS,GAS,,https://en.wikipedia.org/wiki/General_Villegas_Airport,
3773,KPIA,medium_airport,General Wayne A. Downing Peoria International Airport,40.6642,-89.693298,660,NA,US,US-IL,Peoria,yes,KPIA,PIA,PIA,,https://en.wikipedia.org/wiki/General_Wayne_A._Downing_Peoria_International_Airport,Peoria International Airport
21375,KWJF,medium_airport,General WM J Fox Airfield,34.74110031,-118.2190018,2351,NA,US,US-CA,Lancaster,no,KWJF,WJF,WJF,,https://en.wikipedia.org/wiki/General_William_J._Fox_Airfield,
4490,LSGG,large_airport,Geneva Cointrin International Airport,46.23809814,6.108950138,1411,EU,CH,CH-GE,Geneva,yes,LSGG,GVA,,http://www.gva.ch/,https://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,
4344,LIMJ,medium_airport,Genoa Cristoforo Colombo Airport,44.4133,8.8375,13,EU,IT,IT-42,Genova,yes,LIMJ,GOA,GE01,http://www.aeroportodigenova.com/en/home/index.php,https://en.wikipedia.org/wiki/Genoa_Cristoforo_Colombo_Airport,"Genova Sestri, Sestri Cristoforo Colombo Airport, Cristoforo Colombo Airport"
2783,FAGG,medium_airport,George Airport,-34.0056,22.378902,648,AF,ZA,ZA-WC,George,yes,FAGG,GRJ,,,https://en.wikipedia.org/wiki/George_Airport,PW Botha Airport
2387,EGAC,medium_airport,George Best Belfast City Airport,54.618099,-5.8725,15,EU,GB,GB-NIR,Belfast,yes,EGAC,BHD,,http://www.belfastcityairport.com/,https://en.wikipedia.org/wiki/George_Best_Belfast_City_Airport,
3604,KIAH,large_airport,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,97,NA,US,US-TX,Houston,yes,KIAH,IAH,IAH,http://www.fly2houston.com/iah,https://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport,QHO
19264,KAIV,small_airport,George Downer Airport,33.106499,-88.1978,150,NA,US,US-AL,Aliceville,no,KAIV,AIV,AIV,,https://en.wikipedia.org/wiki/George_Downer_Airport,
6388,TLPC,medium_airport,George F. L. Charles Airport,14.0202,-60.992901,22,NA,LC,LC-02,Castries,yes,TLPC,SLU,,http://www.slaspa.com/contentPages/view/george-f-l-charles-airport,https://en.wikipedia.org/wiki/George_F._L._Charles_Airport,Vigie Airport
19425,KBXA,small_airport,George R Carr Memorial Air Field,30.81369972,-89.86499786,119,NA,US,US-LA,Bogalusa,no,KBXA,BXA,BXA,,,
27608,YGTO,small_airport,Georgetown (Tas) Airport,-41.079368,146.839851,,OC,AU,AU-TAS,,no,YGTO,GEE,,,,
27000,YGTN,small_airport,Georgetown Airport,-18.302676,143.530925,995,OC,AU,AU-QLD,,no,YGTN,GTT,,,,
19945,KGGE,small_airport,Georgetown County Airport,33.31169891,-79.31960297,39,NA,US,US-SC,Georgetown,no,KGGE,GGE,GGE,http://www.georgetowncountyairport.com/,https://en.wikipedia.org/wiki/Georgetown_County_Airport,
3566,KGRR,medium_airport,Gerald R. Ford International Airport,42.88079834,-85.52279663,794,NA,US,US-MI,Grand Rapids,yes,KGRR,GRR,GRR,,https://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport,
26991,YGEL,medium_airport,Geraldton Airport,-28.796101,114.707001,121,OC,AU,AU-WA,Geraldton,yes,YGEL,GET,,,https://en.wikipedia.org/wiki/Geraldton_Airport,
1748,CYGQ,medium_airport,Geraldton Greenstone Regional Airport,49.77830124,-86.93939972,1144,NA,CA,CA-ON,Geraldton,no,CYGQ,YGQ,,,https://en.wikipedia.org/wiki/Geraldton_(Greenstone_Regional)_Airport,
6107,SKBU,medium_airport,Gerardo Tobar López Airport,3.81963,-76.9898,48,SA,CO,CO-VAC,Buenaventura,yes,SKBU,BUN,BUN,,https://en.wikipedia.org/wiki/Gerardo_Tobar_L%C3%B3pez_Airport,
6152,SKPQ,medium_airport,German Olano Air Base,5.48361,-74.6574,566,SA,CO,CO-CUN,La Dorada,no,SKPQ,PAL,PQE,,https://en.wikipedia.org/wiki/Captain_Germ%C3%A1n_Olano_Moreno_Air_Base,Palanquero Airport
6146,SKPC,medium_airport,German Olano Airport,6.18472,-67.4932,177,SA,CO,CO-VID,Puerto Carreño,yes,SKPC,PCR,PCR,,https://en.wikipedia.org/wiki/Germ%C3%A1n_Olano_Airport,Puerto Carreño Airport
4861,MWCB,medium_airport,Gerrard Smith International Airport,19.68700027,-79.88279724,8,NA,KY,KY-U-A,Cayman Brac,yes,MWCB,CYB,,,https://en.wikipedia.org/wiki/Gerrard_Smith_International_Airport,
21347,KW05,small_airport,Gettysburg Regional Airport,39.841222,-77.274699,590,NA,US,US-PA,Gettysburg,no,KW05,GTY,W05,http://flygra.com/,https://en.wikipedia.org/wiki/Gettysburg_Regional_Airport,
31524,AGEV,small_airport,Geva Airport,-7.575829983,156.5970001,,OC,SB,SB-WE,Liangia,no,AGEV,GEF,,,,
41478,WRKL,small_airport,Gewayentana Airport,-8.274424,123.002,63,AS,ID,ID-NT,Larantuka-Flores Island,yes,WATL,LKA,,,https://en.wikipedia.org/wiki/Gewayantana_Airport,WRKL
309161,GEW,small_airport,Gewoia Airport,-9.2263,148.4949,340,OC,PG,PG-NPP,Gewoia,no,AYGC,GEW,GEW,,,Gewoya Airstrip
3232,HLTD,medium_airport,Ghadames East Airport,30.15169907,9.715310097,1122,AF,LY,LY-NL,Ghadames,yes,HLTD,LTD,,,https://en.wikipedia.org/wiki/Ghadames_Airport,
29891,FBGZ,small_airport,Ghanzi Airport,-21.69249916,21.65810013,3730,AF,BW,BW-GH,Ghanzi,yes,FBGZ,GNZ,,,https://en.wikipedia.org/wiki/Ghanzi_Airport,
3221,HLGT,medium_airport,Ghat Airport,25.14559937,10.14260006,2296,AF,LY,LY-GT,Ghat,yes,HLGT,GHT,,,https://en.wikipedia.org/wiki/Ghat_Airport,
341235,GZI,small_airport,Ghazni Airport,33.487853,68.525243,,AS,AF,AF-GHA,Ghazni,no,OAGN,GZI,,,https://en.wikipedia.org/wiki/Ghazni_Airport,
31545,HAGH,small_airport,Ghinnir Airport,7.150000095,40.71699905,6499,AF,ET,ET-OR,Ghinnir,no,HAGH,GNN,,,https://en.wikipedia.org/wiki/Ghinnir_Airport,
2074,DAOV,medium_airport,Ghriss Airport,35.207699,0.147142,1686,AF,DZ,DZ-29,Ghriss,no,DAOV,MUW,,,,
27591,YGIB,small_airport,Gibb River Airport,-16.418661,126.445685,509,OC,AU,AU-WA,Gibb,no,YGIB,GBV,,,,
4574,LXGB,medium_airport,Gibraltar Airport,36.151199,-5.34966,12,EU,GI,GI-U-A,Gibraltar,yes,LXGB,GIB,,,https://en.wikipedia.org/wiki/Gibraltar_Airport,
43125,EDQG,small_airport,Giebelstadt Airport,49.64805603,9.966388702,981,EU,DE,DE-BY,Giebelstadt,no,EDQG,GHF,,http://www.edqg.de/,https://en.wikipedia.org/wiki/Giebelstadt_Airport,
5583,RJNG,medium_airport,Gifu Airport,35.39410019,136.8699951,128,AS,JP,JP-21,Gifu,no,RJNG,QGU,,,,
41078,SK-193,small_airport,Gilgal Airport,8.190674,-77.078576,148,SA,CO,CO-CHO,Acandí,no,,GGL,GGL,,,
5253,OPGT,medium_airport,Gilgit Airport,35.91880035,74.33360291,4796,AS,PK,PK-GB,Gilgit,yes,OPGT,GIL,,,https://en.wikipedia.org/wiki/Gilgit_Airport,
1753,CYGX,medium_airport,Gillam Airport,56.35749817,-94.71060181,476,NA,CA,CA-MB,Gillam,yes,CYGX,YGX,,,https://en.wikipedia.org/wiki/Gillam_Airport,
21047,KSEE,small_airport,Gillespie Field,32.82619858,-116.9720001,388,NA,US,US-CA,San Diego/El Cajon,no,KSEE,SEE,SEE,http://GillespieField.com/,https://en.wikipedia.org/wiki/Gillespie_Field,
2520,EHGR,medium_airport,Gilze Rijen Air Base,51.56740189,4.931829929,49,EU,NL,NL-NB,Breda,no,EHGR,GLZ,,http://www.defensie.nl/luchtmacht/luchtmachtbases/gilze-rijen/,https://en.wikipedia.org/wiki/Gilze-Rijen_Air_Base,
5642,RKPK,large_airport,Gimhae International Airport,35.17950058,128.9380035,6,AS,KR,KR-26,Busan,yes,RKPK,PUS,,http://gimhae.airport.co.kr/eng/index.jsp,https://en.wikipedia.org/wiki/Gimhae_International_Airport,"Kimhae, Pusan"
1745,CYGM,medium_airport,Gimli Industrial Park Airport,50.62810135,-97.04329681,753,NA,CA,CA-MB,Gimli,no,CYGM,YGM,,,https://en.wikipedia.org/wiki/Gimli_Industrial_Park_Airport,
5656,RKSS,large_airport,Gimpo International Airport,37.5583,126.791,59,AS,KR,KR-11,Seoul,yes,RKSS,GMP,,http://gimpo.airport.co.kr/eng/index.jsp,https://en.wikipedia.org/wiki/Gimpo_International_Airport,
319713,YGIA,small_airport,Ginbata Airport,-22.5812,120.03553,1409,OC,AU,AU-WA,Ginbata,no,YGIA,GBW,,,,
16294,AQY,small_airport,Girdwood Airport,60.968774,-149.119792,150,NA,US,US-AK,Girdwood,no,,AQY,AQY,,https://en.wikipedia.org/wiki/Girdwood_Airport,
4010,LEGE,medium_airport,Girona-Costa Brava Airport,41.901001,2.76055,468,EU,ES,ES-GE,Girona,yes,LEGE,GRO,,https://www.aena.es/en/girona-costa-brava.html,https://en.wikipedia.org/wiki/Girona-Costa_Brava_Airport,"Girona,Costa Brava,Girona-Costa Brava"
58,AYGR,medium_airport,Girua Airport,-8.80453968,148.3090057,311,OC,PG,PG-NPP,Popondetta,yes,AYGR,PNP,,,https://en.wikipedia.org/wiki/Girua_Airport,
5030,NZGS,medium_airport,Gisborne Airport,-38.66329956,177.9779968,15,OC,NZ,NZ-GIS,Gisborne,yes,NZGS,GIS,,,https://en.wikipedia.org/wiki/Gisborne_Airport,
3236,HRYG,medium_airport,Gisenyi Airport,-1.67719996,29.25889969,5082,AF,RW,RW-04,Gisenyi,no,HRYG,GYI,,,https://en.wikipedia.org/wiki/Grayson_County_Airport,
31529,HBBE,small_airport,Gitega Airport,-3.417209,29.911308,5741,AF,BI,BI-GI,Gitega,no,HBBE,GID,,,https://en.wikipedia.org/wiki/Gitega_Airport,Kitega
27283,FAGI,small_airport,Giyani Airport,-23.2833004,30.64999962,1584,AF,ZA,ZA-NP,Giyani,no,FAGI,GIY,,,,
1762,CYHK,medium_airport,Gjoa Haven Airport,68.63559723,-95.84970093,152,NA,CA,CA-NU,Gjoa Haven,yes,CYHK,YHK,,,https://en.wikipedia.org/wiki/Gjoa_Haven_Airport,
31531,BIGJ,small_airport,Gjögur Airport,65.99530029,-21.32690048,83,EU,IS,IS-4,Gjögur,no,BIGJ,GJR,,,,
20000,KGZ,small_airport,Glacier Creek Airport,61.45510101,-142.3809967,2380,NA,US,US-AK,Glacier Creek,no,KGZ,KGZ,KGZ,,,
3527,KGPI,medium_airport,Glacier Park International Airport,48.3105011,-114.2559967,2977,NA,US,US-MT,Kalispell,yes,KGPI,FCA,GPI,http://www.iflyglacier.com/,https://en.wikipedia.org/wiki/Glacier_Park_International_Airport,Formerly KFCA
26994,YGLA,medium_airport,Gladstone Airport,-23.869763,151.225439,64,OC,AU,AU-QLD,Gladstone,yes,YGLA,GLT,4680,,https://en.wikipedia.org/wiki/Gladstone_Airport_(Australia),
19937,KGDW,small_airport,Gladwin Zettel Memorial Airport,43.97060013,-84.47499847,776,NA,US,US-MI,Gladwin,no,KGDW,GDW,GDW,http://www.gladwin.org/airport/airport.htm,https://en.wikipedia.org/wiki/Gladwin_Zettel_Memorial_Airport,
2461,EGPF,large_airport,Glasgow International Airport,55.871899,-4.43306,26,EU,GB,GB-SCT,"Paisley, Renfrewshire",yes,EGPF,GLA,,http://www.glasgowairport.com/,https://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr"
19960,KGLW,small_airport,Glasgow Municipal Airport,37.03179932,-85.9536972,716,NA,US,US-KY,Glasgow,no,KGLW,GLW,GLW,http://www.glasgowaviation.com/,https://en.wikipedia.org/wiki/Glasgow_Municipal_Airport,
2464,EGPK,medium_airport,Glasgow Prestwick Airport,55.502003,-4.587019,65,EU,GB,GB-SCT,"Prestwick, South Ayrshire",yes,EGPK,PIK,,http://www.glasgowprestwick.com/,https://en.wikipedia.org/wiki/Glasgow_Prestwick_International_Airport,
333222,BR-0569,medium_airport,Glauber de Andrade Rocha Airport,-14.907885,-40.914804,2940,SA,BR,BR-BA,Vitória da Conquista,yes,SBVC,VDC,BA0005,,https://en.wikipedia.org/wiki/Glauber_Rocha_Airport,SSVC
26996,YGLI,medium_airport,Glen Innes Airport,-29.67499924,151.6889954,3433,OC,AU,AU-NSW,,no,YGLI,GLI,,,,
26048,WV66,small_airport,Glendale Fokker Field,39.94869995,-80.7594986,648,NA,US,US-WV,Glendale,no,WV66,GWV,WV66,,,
27594,YGLE,small_airport,Glengyle Airport,-24.80830002,139.6000061,91,OC,AU,AU-QLD,,no,YGLE,GLG,,,,
27597,YGLO,small_airport,Glenormiston Airport,-22.88829994,138.8249969,158,OC,AU,AU-QLD,,no,YGLO,GLM,,,,
5031,NZGT,medium_airport,Glentanner Airport,-43.90670013,170.128006,1824,OC,NZ,NZ-CAN,Glentanner Station,no,NZGT,GTN,,,https://en.wikipedia.org/wiki/Glentanner_Aerodrome,Lake Pukaki
19991,KGWS,small_airport,Glenwood Springs Municipal Airport,39.50830078,-107.310997,5916,NA,US,US-CO,Glenwood Springs,no,KGWS,GWS,GWS,http://www.glenwoodspringsairport.com/,,
2392,EGBJ,medium_airport,Gloucestershire Airport,51.89419937,-2.167220116,101,EU,GB,GB-ENG,Staverton,no,EGBJ,GLO,,,https://en.wikipedia.org/wiki/Gloucestershire_Airport,
29555,FYGB,small_airport,Gobabis Airport,-22.50440025,18.97310066,4731,AF,NA,NA-OH,Gobabis,no,FYGB,GOG,,,,
5828,SAVV,medium_airport,Gobernador Castello Airport,-40.8692,-63.0004,20,SA,AR,AR-R,Viedma / Carmen de Patagones,yes,SAVV,VDM,VIE,,,
29898,SAWR,small_airport,Gobernador Gregores Airport,-48.7831,-70.150002,356,SA,AR,AR-Z,Gobernador Gregores,yes,SAWR,GGS,GRE,,https://en.wikipedia.org/wiki/Gobernador_Gregores_Airport,
5812,SASJ,medium_airport,Gobernador Horacio Guzman International Airport,-24.392799,-65.097801,3019,SA,AR,AR-Y,San Salvador de Jujuy,yes,SASJ,JUJ,JUJ,,https://en.wikipedia.org/wiki/Gobernador_Horacio_Guzm%C3%A1n_International_Airport,
3165,HAGO,medium_airport,Gode Airport,5.935130119,43.57860184,834,AF,ET,ET-SO,Gode,yes,HAGO,GDE,,,https://en.wikipedia.org/wiki/Gode_Airport,Iddiole
